age,workclass,education_num,marital.status,occupation,relationship,race,sex,capital.gain,capital_loss,hours_per_week,income
49,7,16,2,10,0,2,1,0,1902,60,1
49,4,12,2,12,5,4,0,0,1902,40,1
57,4,15,2,3,0,1,1,0,1902,40,1
42,6,13,2,5,0,4,1,0,1902,80,1
43,2,10,2,1,5,4,0,0,1902,40,1
43,4,10,2,4,0,4,1,0,1902,40,1
42,4,15,2,10,0,4,1,0,1902,60,1
53,4,13,2,4,0,4,1,0,1902,55,1
40,2,14,2,10,0,4,1,0,1902,48,1
46,4,14,2,13,0,4,1,0,1902,40,1
41,4,13,2,4,0,4,1,0,1902,60,1
49,4,13,2,3,0,4,1,0,1902,40,1
31,6,13,2,10,0,4,1,0,1902,50,1
34,4,14,2,4,0,4,1,0,1902,50,1
40,1,14,2,13,0,1,1,0,1902,40,1
50,4,10,2,1,5,4,0,0,1902,38,1
54,4,9,2,3,0,1,1,0,1902,40,1
49,4,10,2,1,0,4,1,0,1902,50,1
44,6,14,2,4,5,4,0,0,1902,60,1
57,2,13,2,10,0,4,1,0,1902,40,1
28,2,14,2,10,5,4,0,0,1902,55,0
57,4,10,2,12,0,4,1,0,1902,40,1
59,4,13,2,10,0,4,1,0,1902,43,1
38,4,12,2,4,5,4,0,0,1902,40,1
36,6,9,2,5,0,4,1,0,1902,60,1
55,4,10,2,4,0,4,1,0,1902,40,1
34,6,9,2,12,0,4,1,0,1902,60,1
51,4,10,2,12,0,4,1,0,1902,50,1
46,4,9,2,14,0,4,1,0,1902,70,1
33,4,14,2,4,0,4,1,0,1902,45,1
31,7,13,2,10,5,4,0,0,1902,35,1
31,4,13,2,4,5,4,0,0,1902,35,1
59,6,9,2,4,0,4,1,0,1902,52,1
48,4,12,2,12,0,4,1,0,1902,40,1
33,4,13,2,4,0,4,1,0,1902,45,1
46,4,10,2,3,0,4,1,0,1902,50,1
53,4,13,2,4,0,2,1,0,1902,40,1
39,4,14,2,10,5,4,0,0,1902,18,1
44,6,9,2,10,0,4,1,0,1902,40,1
45,4,14,2,4,0,4,1,0,1902,50,1
42,2,13,2,11,0,4,1,0,1902,40,1
24,6,4,2,14,0,4,1,0,1902,40,1
57,4,13,2,12,0,4,1,0,1902,40,1
51,2,13,2,10,0,4,1,0,1902,40,1
50,4,13,2,4,0,4,1,0,1902,40,1
50,4,13,2,1,0,4,1,0,1902,50,1
52,4,14,2,4,0,4,1,0,1902,50,1
46,5,13,2,12,0,4,1,0,1902,42,1
44,4,10,2,12,0,1,1,0,1902,40,1
47,5,13,2,4,0,4,1,0,1902,45,1
36,4,13,2,12,0,4,1,0,1902,45,1
34,4,10,2,10,0,4,1,0,1902,38,1
49,4,13,2,4,0,4,1,0,1902,50,1
45,4,13,2,12,0,4,1,0,1902,45,1
46,4,13,2,4,0,4,1,0,1902,50,1
53,5,13,2,4,0,4,1,0,1902,48,1
63,7,16,2,4,0,4,1,0,1902,50,1
52,4,13,2,10,0,4,1,0,1902,40,1
44,4,13,2,4,0,2,1,0,1902,40,1
37,4,13,2,12,0,4,1,0,1902,40,1
44,7,16,2,10,0,4,1,0,1902,40,1
53,4,13,2,10,0,4,1,0,1902,40,1
32,4,13,2,13,0,4,1,0,1902,40,1
50,7,16,2,10,0,4,1,0,1902,45,1
42,1,14,2,10,0,1,1,0,1902,40,1
50,4,12,2,3,0,4,1,0,1902,40,1
33,4,13,2,12,0,4,1,0,1902,55,1
50,2,14,2,10,5,4,0,0,1902,40,1
32,4,13,2,10,5,4,0,0,1902,32,1
41,4,9,2,10,0,4,1,0,1902,40,1
54,4,9,2,4,0,4,1,0,1902,55,1
34,4,12,2,12,0,2,1,0,1902,50,1
41,5,13,2,4,0,4,1,0,1902,55,1
39,5,15,2,10,0,4,1,0,1902,50,1
42,1,14,2,10,0,4,1,0,1902,40,1
31,4,13,2,12,0,4,1,0,1902,45,1
45,4,11,2,10,0,4,1,0,1902,42,1
41,4,13,2,13,0,4,1,0,1902,42,1
48,4,14,2,4,5,4,0,0,1902,38,1
32,5,9,2,5,0,4,1,0,1902,55,1
41,4,10,2,7,0,2,1,0,1902,40,1
31,6,13,2,4,5,4,0,0,1902,40,1
30,5,10,2,4,0,1,1,0,1902,40,1
41,4,10,2,4,5,4,0,0,1902,40,1
48,4,14,2,10,0,4,1,0,1902,40,1
60,7,16,2,10,0,4,1,0,1902,40,1
38,6,13,2,4,0,1,1,0,1902,65,1
46,4,3,2,14,0,0,1,0,1902,40,0
28,4,10,2,12,0,4,1,0,1902,55,1
64,5,16,2,4,0,4,1,0,1902,60,1
31,0,13,2,0,5,4,0,0,1902,20,1
42,4,14,2,10,0,4,1,0,1902,50,1
43,4,11,2,13,5,4,0,0,1902,32,1
61,5,10,2,12,0,4,1,0,1902,35,1
48,4,16,2,10,0,1,1,0,1902,40,1
46,2,14,2,4,0,4,1,0,1902,45,1
44,4,13,2,4,0,4,1,0,1902,50,1
39,1,10,2,4,0,4,1,0,1902,50,1
46,6,13,2,12,0,4,1,0,1902,40,1
48,4,16,2,10,0,4,1,0,1902,50,1
27,4,7,2,3,0,4,1,0,1902,40,1
22,1,10,2,12,0,4,1,0,1902,37,0
51,1,13,2,4,0,4,1,0,1902,40,0
48,7,10,2,11,0,4,1,0,1902,40,1
52,4,11,2,3,0,4,1,0,1902,40,1
31,6,9,2,3,0,4,1,0,1902,40,1
53,4,13,2,1,0,4,1,0,1902,40,1
51,4,14,2,10,0,4,1,0,1902,60,1
46,2,16,2,10,5,4,0,0,1902,52,1
25,4,10,2,1,0,2,1,0,1902,36,1
46,4,9,2,3,0,2,1,0,1902,40,1
57,5,9,2,12,0,4,1,0,1902,30,1
44,4,13,2,10,0,4,1,0,1902,50,1
42,4,9,2,14,0,4,1,0,1902,50,1
42,4,14,2,1,0,4,1,0,1902,40,1
30,4,13,2,10,0,4,1,0,1902,55,1
54,7,16,2,4,0,4,1,0,1902,50,1
46,6,15,2,10,0,4,1,0,1902,45,1
33,4,13,2,1,0,4,1,0,1902,50,1
38,4,10,2,4,0,4,1,0,1902,50,1
50,4,14,2,3,0,4,1,0,1902,45,1
46,4,7,2,3,0,4,1,0,1902,40,1
41,6,14,2,12,5,4,0,0,1902,35,1
56,4,13,2,10,0,4,1,0,1902,65,1
39,4,13,2,10,0,4,1,0,1902,50,1
46,6,16,2,10,0,4,1,0,1902,50,1
48,2,4,2,14,0,4,1,0,1902,40,0
35,4,16,2,10,0,1,1,0,1902,40,1
56,4,10,2,3,0,4,1,0,1902,60,1
49,5,9,2,4,0,4,1,0,1902,60,1
61,7,15,2,10,0,4,1,0,1902,40,1
43,4,9,2,3,0,4,1,0,1902,40,1
37,4,9,2,3,0,4,1,0,1902,50,0
43,4,13,2,7,0,4,1,0,1902,40,1
41,4,9,2,12,0,4,1,0,1902,40,1
61,0,9,2,0,0,4,1,0,1902,40,1
30,4,13,2,1,0,4,1,0,1902,40,1
58,4,10,2,11,0,4,1,0,1902,40,1
40,4,9,2,10,0,4,1,0,1902,40,1
44,7,14,2,4,0,4,1,0,1902,40,1
40,4,13,2,4,0,4,1,0,1902,32,1
58,4,9,2,3,0,4,1,0,1902,40,0
48,6,9,2,3,0,4,1,0,1902,40,1
49,4,9,2,7,0,4,1,0,1902,40,0
50,4,13,2,4,0,4,1,0,1902,50,1
43,4,13,2,12,0,4,1,0,1902,55,1
53,4,9,2,14,0,4,1,0,1902,40,1
42,4,16,2,10,0,4,1,0,1902,50,1
56,5,9,2,12,0,4,1,0,1902,40,1
44,4,13,2,4,0,4,1,0,1902,56,1
29,4,13,2,10,5,4,0,0,1902,50,1
35,4,9,2,12,0,4,1,0,1902,40,1
44,4,9,2,12,0,4,1,0,1902,40,1
34,1,13,2,11,0,4,1,0,1902,48,1
42,4,14,2,10,0,1,1,0,1902,55,1
43,4,13,2,10,0,4,1,0,1902,40,1
57,4,11,2,10,0,4,1,0,1902,45,0
50,0,13,2,0,0,2,1,0,1902,60,1
45,4,10,2,3,0,4,1,0,1902,40,1
32,4,13,2,4,0,4,1,0,1902,60,1
33,4,13,2,1,0,4,1,0,1902,45,1
43,6,10,2,4,0,4,1,0,1902,15,1
32,4,9,2,12,0,4,1,0,1902,50,1
36,4,9,2,3,0,4,1,0,1902,48,1
50,6,9,2,12,0,4,1,0,1902,60,1
27,4,9,2,14,0,4,1,0,1902,45,0
60,4,15,2,4,0,4,1,0,1902,40,1
53,4,14,2,4,0,4,1,0,1902,50,1
61,7,16,2,10,0,4,1,0,1902,40,1
32,4,13,2,12,0,4,1,0,1902,40,1
52,5,13,2,4,0,4,1,0,1902,60,1
37,4,9,2,4,0,4,1,0,1902,55,1
33,4,9,2,13,5,4,0,0,1902,40,1
57,6,16,2,12,0,4,1,0,1902,40,1
43,4,9,2,3,0,4,1,0,1902,99,1
50,4,9,2,4,0,4,1,0,1902,40,1
43,4,10,2,3,0,4,1,0,1902,40,1
45,4,9,2,8,0,4,1,0,1902,40,1
37,6,9,2,12,0,4,1,0,1902,45,1
31,4,14,2,10,0,4,1,0,1902,43,1
33,4,12,2,3,0,4,1,0,1902,50,1
56,6,9,2,8,0,4,1,0,1887,50,1
43,4,10,2,10,5,4,0,0,1887,50,1
28,0,10,2,0,5,4,0,0,1887,40,1
52,4,6,2,3,0,4,1,0,1887,47,1
38,4,13,2,10,0,4,1,0,1887,40,1
40,2,4,2,3,0,2,1,0,1887,40,1
57,4,9,2,14,0,4,1,0,1887,40,1
41,4,10,2,3,0,4,1,0,1887,50,1
37,4,9,2,4,0,4,1,0,1887,50,1
42,4,9,2,3,0,4,1,0,1887,40,1
44,4,14,2,10,0,4,1,0,1887,35,1
39,4,13,2,4,0,4,1,0,1887,50,1
53,1,10,2,4,5,1,0,0,1887,40,1
51,4,10,2,4,0,4,1,0,1887,65,1
38,4,13,2,4,0,4,1,0,1887,50,1
43,2,10,2,11,0,4,1,0,1887,40,1
33,5,12,2,4,0,4,1,0,1887,60,1
43,4,13,2,12,0,4,1,0,1887,40,1
35,4,13,2,4,0,4,1,0,1887,45,1
41,4,10,2,4,0,4,1,0,1887,50,1
45,4,10,2,3,0,4,1,0,1887,40,1
59,4,9,2,7,0,4,1,0,1887,40,1
30,2,14,2,10,0,4,1,0,1887,45,1
32,7,13,2,11,0,4,1,0,1887,45,1
39,1,13,2,11,0,4,1,0,1887,60,1
43,6,13,2,10,5,4,0,0,1887,70,1
32,4,13,2,4,0,4,1,0,1887,55,1
39,2,9,2,11,0,4,1,0,1887,40,1
37,2,13,2,10,0,4,1,0,1887,40,1
34,4,10,2,4,5,4,0,0,1887,40,1
46,4,10,2,13,0,4,1,0,1887,45,1
51,2,16,2,10,0,4,1,0,1887,40,1
29,4,9,2,12,0,4,1,0,1887,55,1
34,4,13,2,10,5,4,0,0,1887,40,1
50,4,10,2,3,0,4,1,0,1887,35,1
34,4,10,2,6,0,4,1,0,1887,40,1
58,4,6,2,14,0,4,1,0,1887,40,1
56,6,3,2,4,0,4,1,0,1887,67,1
34,6,13,2,10,0,2,1,0,1887,48,1
36,2,13,2,10,0,4,1,0,1887,40,1
46,4,9,2,7,0,4,1,0,1887,40,1
35,4,13,2,4,0,1,1,0,1887,50,1
50,6,9,2,4,0,4,1,0,1887,40,1
27,5,13,2,4,0,4,1,0,1887,45,1
32,4,12,2,3,0,4,1,0,1887,40,1
44,5,9,2,4,0,4,1,0,1887,70,1
39,4,9,2,12,0,4,1,0,1887,46,1
33,4,9,2,1,5,4,0,0,1887,20,1
59,1,9,2,3,0,4,1,0,1887,40,1
59,4,10,2,3,0,4,1,0,1887,55,1
51,7,10,2,12,0,4,1,0,1887,40,1
37,4,11,2,3,0,4,1,0,1887,40,1
57,4,9,2,13,0,2,1,0,1887,40,1
25,4,11,2,10,5,4,0,0,1887,40,1
54,4,9,2,14,0,4,1,0,1887,65,1
47,2,10,2,14,0,4,1,0,1887,40,1
52,7,16,2,10,0,4,1,0,1887,70,1
40,4,13,2,10,0,4,1,0,1887,40,1
27,4,13,2,7,0,4,1,0,1887,60,1
31,4,13,2,4,0,2,1,0,1887,40,1
41,5,9,2,12,0,4,1,0,1887,55,1
41,4,9,2,14,0,4,1,0,1887,45,1
50,4,9,2,4,0,2,1,0,1887,55,1
36,4,10,2,7,0,4,1,0,1887,40,1
27,4,9,2,1,5,2,0,0,1887,40,1
46,4,10,2,12,0,4,1,0,1887,40,1
61,6,9,2,4,0,4,1,0,1887,40,1
39,2,13,2,10,0,4,1,0,1887,40,1
47,4,9,2,14,0,4,1,0,1887,45,1
45,4,9,2,7,0,4,1,0,1887,40,1
55,7,9,2,13,5,4,0,0,1887,40,1
38,6,7,2,4,0,4,1,0,1887,45,1
57,4,13,2,12,0,4,1,0,1887,55,1
38,6,6,2,12,0,4,1,0,1887,40,1
28,4,13,2,1,0,4,1,0,1887,40,1
40,4,10,2,6,0,4,1,0,1887,40,1
36,4,13,2,10,0,4,1,0,1887,50,1
36,4,9,2,3,0,4,1,0,1887,60,1
30,6,9,2,4,0,4,1,0,1887,50,1
35,4,9,2,1,5,4,0,0,1887,42,1
32,6,9,2,14,0,4,1,0,1887,60,1
55,4,9,2,6,0,4,1,0,1887,40,1
29,4,9,2,7,0,4,1,0,1887,30,1
37,5,12,2,12,0,4,1,0,1887,40,1
36,4,11,2,4,0,4,1,0,1887,50,1
42,0,14,2,0,5,4,0,0,1887,48,1
40,7,16,2,10,0,4,1,0,1887,50,1
26,4,14,2,10,0,4,1,0,1887,40,1
44,4,14,2,10,0,4,1,0,1887,60,1
47,4,13,2,4,0,4,1,0,1887,40,1
35,4,14,2,10,0,4,1,0,1887,40,1
58,4,10,2,12,0,4,1,0,1887,40,1
41,5,9,2,12,0,4,1,0,1887,55,1
41,4,9,2,3,0,4,1,0,1887,40,1
38,2,16,2,4,0,4,1,0,1887,50,1
47,6,13,2,12,0,4,1,0,1887,40,1
39,4,9,2,14,0,2,1,0,1887,40,1
42,4,10,2,12,0,4,1,0,1887,50,1
42,4,13,2,12,0,4,1,0,1887,40,1
37,4,11,2,10,5,4,0,0,1887,35,1
41,4,13,2,10,0,4,1,0,1887,40,1
51,4,9,2,3,0,4,1,0,1887,40,1
50,4,13,2,3,0,4,1,0,1887,50,1
43,4,6,2,7,0,2,1,0,1887,40,1
28,4,12,2,13,0,4,1,0,1887,70,1
35,5,12,2,12,0,4,1,0,1887,45,1
59,4,9,2,4,0,4,1,0,1887,40,1
28,4,13,2,10,0,4,1,0,1887,40,1
42,6,15,2,10,0,4,1,0,1887,40,1
51,4,14,2,4,0,4,1,0,1887,47,1
54,4,14,2,4,0,4,1,0,1887,44,1
45,4,9,2,3,0,4,1,0,1887,40,1
38,2,13,2,10,5,2,0,0,1887,40,1
46,1,14,2,2,0,4,1,0,1887,40,1
33,2,10,2,11,0,4,1,0,1887,40,1
36,4,13,2,4,0,4,1,0,1887,40,1
36,2,16,2,10,0,4,1,0,1887,50,1
61,1,10,2,1,0,4,1,0,1887,40,1
30,5,9,2,3,0,4,1,0,1887,48,1
50,4,11,2,10,5,4,0,0,1887,36,1
58,4,11,2,3,0,4,1,0,1887,48,1
43,4,13,2,7,0,4,1,0,1887,40,1
40,4,10,2,3,0,4,1,0,1887,68,1
55,1,9,2,13,0,4,1,0,1887,40,1
52,4,13,2,4,0,4,1,0,1887,40,1
44,6,10,2,3,0,4,1,0,1887,55,1
39,1,15,2,10,0,4,1,0,1887,50,1
45,4,13,2,12,0,4,1,0,1887,60,1
42,6,13,2,10,0,4,1,0,1887,40,1
29,4,10,2,4,0,4,1,0,1887,50,1
46,4,10,2,14,0,4,1,0,1887,40,1
55,4,13,2,4,0,4,1,0,1887,40,1
33,6,15,2,10,0,4,1,0,1887,40,1
44,4,10,2,14,0,4,1,0,1887,60,1
37,4,13,2,4,0,4,1,0,1887,47,1
64,5,12,2,12,0,4,1,0,1887,50,1
43,7,14,2,10,0,4,1,0,1887,45,1
36,4,13,2,12,0,4,1,0,1887,35,1
55,4,13,2,4,0,4,1,0,1887,40,1
34,4,9,2,4,0,4,1,0,1887,45,1
29,4,11,2,7,0,4,1,0,1887,48,1
37,4,10,2,4,0,2,1,0,1887,60,1
42,4,13,2,1,5,1,0,0,1887,40,1
41,6,12,2,3,0,4,1,0,1887,40,1
45,2,10,2,3,0,4,1,0,1887,40,1
35,4,9,2,12,0,1,1,0,1887,50,1
61,4,11,2,3,0,4,1,0,1887,60,1
49,4,10,2,4,0,4,1,0,1887,40,1
52,6,9,2,5,0,4,1,0,1887,60,1
46,2,12,2,11,0,4,1,0,1887,50,1
23,4,14,2,10,0,1,1,0,1887,50,1
36,4,10,2,3,0,4,1,0,1887,40,1
43,2,9,2,4,0,3,1,0,1887,40,1
35,2,14,2,10,0,4,1,0,1887,40,1
39,4,9,2,7,0,4,1,0,1887,40,1
39,4,13,2,4,0,4,1,0,1887,40,1
47,2,14,2,10,0,4,1,0,1887,50,1
53,2,10,2,11,0,4,1,0,1887,40,1
53,4,10,2,14,0,4,1,0,1887,45,1
26,4,14,4,10,1,4,0,0,1876,40,0
52,4,9,4,12,1,4,1,0,1876,50,0
61,4,3,0,14,1,4,1,0,1876,56,0
28,2,9,4,11,2,2,1,0,1876,40,0
42,4,14,0,10,1,4,0,0,1876,40,0
44,2,14,4,10,1,4,1,0,1876,42,0
51,4,9,5,7,1,4,1,0,1876,40,0
39,2,9,0,3,1,4,1,0,1876,40,0
36,7,13,0,10,1,4,1,0,1876,44,0
45,4,10,0,4,1,4,1,0,1876,50,0
27,4,13,4,4,1,4,1,0,1876,40,0
40,2,14,4,1,1,4,0,0,1876,35,0
25,4,13,4,12,1,4,0,0,1876,40,0
47,4,9,0,12,3,4,1,0,1876,40,0
32,4,13,4,10,1,4,1,0,1876,50,0
53,4,9,5,1,4,4,0,0,1876,38,0
32,4,10,4,12,3,4,1,0,1876,60,0
49,4,9,0,3,1,4,1,0,1876,40,0
27,4,11,4,10,1,4,0,0,1876,36,0
26,4,13,4,4,1,4,1,0,1876,38,0
60,6,9,5,8,1,2,1,0,1876,50,0
56,6,14,0,12,1,4,1,0,1876,60,0
58,4,12,0,1,1,4,1,0,1876,40,0
39,4,13,4,12,1,4,1,0,1876,50,0
53,4,14,0,10,4,4,0,0,1876,38,0
27,4,10,4,3,1,1,1,0,1876,45,0
46,2,14,0,10,1,4,0,0,1876,60,0
30,4,9,4,4,1,4,1,0,1876,45,0
38,2,9,4,3,1,4,1,0,1876,40,0
41,4,13,4,10,1,4,0,0,1876,40,0
27,4,9,4,14,1,4,1,0,1876,75,0
43,4,13,0,13,1,4,1,0,1876,40,0
30,1,13,4,10,1,4,1,0,1876,40,0
25,4,13,4,10,1,4,0,0,1876,40,0
26,6,13,0,4,1,4,1,0,1876,38,0
53,2,13,0,10,1,4,0,0,1876,54,0
39,4,7,0,3,1,4,1,0,1876,46,0
47,2,10,0,10,1,4,0,0,1876,40,0
44,4,10,5,3,1,4,1,0,1876,55,0
61,6,9,2,5,0,4,1,0,1848,60,1
44,4,12,2,3,0,4,1,0,1848,40,1
28,4,9,2,3,0,4,1,0,1848,42,1
34,4,13,2,10,0,4,1,0,1848,40,1
39,4,13,2,12,0,4,1,0,1848,40,1
41,4,11,2,13,0,4,1,0,1848,48,1
35,4,13,2,4,0,4,1,0,1848,70,1
34,4,9,2,3,0,4,1,0,1848,50,1
30,4,12,2,4,0,4,1,0,1848,50,1
30,4,9,2,3,0,4,1,0,1848,50,1
33,2,13,2,1,0,4,1,0,1848,45,1
60,0,9,2,0,0,4,1,0,1848,40,1
31,4,9,2,3,0,4,1,0,1848,40,1
50,4,9,2,13,0,4,1,0,1848,40,1
27,4,9,2,10,0,4,1,0,1848,45,1
37,6,9,2,4,0,4,1,0,1848,65,1
30,4,9,2,3,0,4,1,0,1848,40,1
49,4,10,2,10,0,4,1,0,1848,44,1
52,7,14,2,10,5,2,0,0,1848,40,1
39,2,8,2,14,0,4,1,0,1848,40,1
37,4,9,2,7,0,4,1,0,1848,48,1
39,4,14,2,10,0,4,1,0,1848,50,1
38,4,13,2,4,0,4,1,0,1848,54,1
44,4,13,2,10,0,4,1,0,1848,40,1
45,4,10,2,3,0,4,1,0,1848,40,1
54,4,9,2,12,0,4,1,0,1848,40,1
58,4,12,2,7,0,2,1,0,1848,40,1
36,1,13,2,1,0,4,1,0,1848,55,1
45,4,5,2,8,0,4,1,0,1848,40,1
46,1,11,2,13,0,4,1,0,1848,40,1
41,4,9,2,12,0,4,1,0,1848,45,1
41,1,14,2,4,0,4,1,0,1848,40,1
34,4,9,2,3,0,4,1,0,1848,50,1
33,1,16,2,10,0,4,1,0,1848,40,1
63,4,13,2,12,0,4,1,0,1848,40,1
56,4,10,2,12,0,4,1,0,1848,50,1
48,2,9,2,13,5,4,0,0,1848,40,1
40,4,12,2,4,0,4,1,0,1848,55,1
59,4,10,2,4,0,4,1,0,1848,45,1
32,4,13,2,12,0,4,1,0,1848,50,1
29,2,13,2,10,0,4,1,0,1848,60,1
41,4,9,2,3,0,4,1,0,1848,40,1
30,4,10,2,12,0,4,1,0,1848,40,1
34,7,14,2,7,0,4,1,0,1848,40,1
41,4,10,2,14,0,4,1,0,1848,65,1
46,4,13,2,10,0,4,1,0,1848,45,1
39,4,14,2,4,0,4,1,0,1848,45,1
26,4,9,2,3,0,2,1,0,1848,60,1
27,4,13,2,12,0,4,1,0,1848,55,1
61,4,13,2,10,0,4,1,0,1848,40,1
37,4,13,2,4,5,4,0,0,1848,40,1
67,4,10,2,12,0,4,1,0,1844,70,0
66,0,10,2,0,0,4,1,0,1825,40,1
66,5,9,2,12,0,4,1,0,1825,10,1
74,6,13,2,4,0,4,1,0,1825,12,1
66,7,9,2,4,0,4,1,0,1825,40,1
71,6,10,5,12,4,2,1,0,1816,2,0
80,4,10,4,10,1,4,1,0,1816,60,0
24,4,9,4,8,1,4,0,0,1762,40,0
20,0,7,3,0,3,1,0,0,1762,40,0
28,6,10,4,14,1,4,1,0,1762,40,0
59,4,9,0,12,4,4,0,0,1762,30,0
24,4,9,4,12,3,4,0,0,1762,32,0
24,4,10,4,12,3,4,1,0,1762,40,0
52,4,9,6,12,4,4,0,0,1762,40,0
39,6,13,0,1,1,4,1,0,1762,40,0
43,4,9,0,8,1,2,0,0,1762,35,0
22,4,6,4,12,1,4,0,0,1762,25,0
30,4,12,0,1,3,4,0,0,1762,40,0
21,4,7,3,6,3,4,1,0,1762,40,0
24,4,9,0,11,3,4,0,0,1762,40,0
21,4,10,4,12,3,4,0,0,1762,28,0
49,4,14,0,4,4,4,1,0,1755,45,1
52,4,13,0,10,4,4,0,0,1755,40,1
38,4,10,0,3,1,4,1,0,1741,40,0
30,4,13,4,12,1,4,1,0,1741,48,0
38,2,13,4,4,4,1,1,0,1741,40,0
25,4,8,4,7,1,4,1,0,1741,40,0
34,4,13,4,4,2,4,0,0,1741,45,0
24,1,13,4,10,1,4,1,0,1741,45,0
25,4,13,4,10,1,4,1,0,1741,40,0
31,4,13,4,4,1,4,1,0,1741,38,0
39,1,13,4,1,1,4,1,0,1741,40,0
35,4,9,0,14,1,4,1,0,1741,60,0
31,2,6,4,14,2,4,1,0,1741,40,0
30,4,9,4,7,1,4,1,0,1741,42,0
42,2,14,4,10,1,4,0,0,1741,35,0
42,4,10,0,4,1,4,0,0,1741,50,0
41,4,13,4,10,1,4,0,0,1741,40,0
46,4,9,0,3,1,4,1,0,1741,40,0
34,4,13,4,4,1,4,1,0,1741,40,0
33,0,9,0,0,1,2,1,0,1741,40,0
36,4,13,0,4,1,4,1,0,1741,40,0
36,4,13,4,12,1,4,0,0,1741,40,0
44,1,12,0,1,1,2,0,0,1741,40,0
28,4,9,0,8,1,4,0,0,1741,52,0
52,4,9,0,1,4,4,0,0,1741,38,0
43,4,13,4,1,1,4,1,0,1741,40,0
45,4,9,2,7,5,4,0,0,1740,40,0
30,4,13,2,10,0,4,1,0,1740,45,0
50,2,10,2,1,0,4,1,0,1740,48,0
41,2,13,2,10,5,4,0,0,1740,20,0
31,4,10,2,1,5,4,0,0,1740,20,0
27,5,9,2,3,0,4,1,0,1740,40,0
63,4,13,2,12,0,4,1,0,1740,35,0
33,4,9,2,1,5,4,0,0,1740,25,0
28,4,9,2,14,0,4,1,0,1740,40,0
34,2,10,2,3,0,4,1,0,1740,40,0
31,4,11,2,3,0,4,1,0,1740,40,0
30,4,15,2,10,0,2,1,0,1740,40,0
47,7,12,2,11,0,4,1,0,1740,40,0
35,4,9,2,3,0,4,1,0,1740,40,0
32,4,10,2,12,0,4,1,0,1740,47,0
33,6,10,2,12,0,4,1,0,1740,50,0
38,4,9,2,3,0,4,1,0,1740,48,0
35,5,10,2,12,0,4,1,0,1740,40,0
42,4,9,2,14,0,4,1,0,1740,43,0
47,1,13,2,3,0,4,1,0,1740,40,0
34,2,9,2,8,5,4,0,0,1740,35,0
53,4,10,2,4,0,4,1,0,1740,40,0
37,4,12,2,10,0,4,1,0,1740,45,0
33,4,10,2,3,0,4,1,0,1740,40,0
32,4,10,2,1,5,3,0,0,1740,40,0
38,2,13,2,3,0,4,1,0,1740,40,0
52,4,10,2,4,0,4,1,0,1740,60,0
35,2,13,2,4,0,4,1,0,1740,80,0
46,4,14,2,1,0,4,1,0,1740,60,0
28,4,9,2,3,0,4,1,0,1740,30,0
58,4,12,2,3,0,4,1,0,1740,40,0
29,5,13,2,4,0,4,1,0,1740,70,0
30,4,10,2,3,0,4,1,0,1740,40,0
53,1,9,2,14,0,4,1,0,1740,50,0
53,4,9,2,8,0,2,1,0,1740,40,0
31,4,12,2,1,5,4,0,0,1740,40,0
46,7,10,2,4,0,4,1,0,1740,40,0
59,4,11,2,12,0,4,1,0,1740,50,0
62,6,9,2,3,0,4,1,0,1740,40,0
46,4,9,2,6,0,4,1,0,1740,35,0
45,4,10,2,12,0,4,1,0,1740,50,0
63,7,10,2,1,0,4,1,0,1740,40,0
73,4,2,2,14,0,4,1,0,1735,20,0
75,6,10,2,3,0,2,1,0,1735,40,0
45,2,15,0,10,4,2,0,0,1726,40,0
39,4,9,0,7,4,4,1,0,1726,40,0
32,7,10,0,11,4,4,0,0,1726,38,0
25,4,13,4,4,3,4,0,0,1726,60,0
24,4,5,4,7,1,4,1,0,1721,40,0
24,4,9,4,8,3,2,1,0,1721,30,0
31,4,7,0,6,2,2,1,0,1721,40,0
31,4,10,4,8,3,4,1,0,1721,16,0
20,4,9,4,1,1,2,0,0,1721,30,0
39,4,10,0,8,1,4,0,0,1721,55,0
19,4,9,4,8,3,4,0,0,1721,40,0
18,4,9,4,12,1,4,0,0,1721,40,0
18,4,10,4,8,3,4,1,0,1721,20,0
23,0,12,4,0,3,4,1,0,1721,20,0
19,2,10,4,1,3,4,0,0,1721,30,0
17,4,7,4,8,3,4,1,0,1721,15,0
17,4,8,4,8,3,4,0,0,1721,25,0
22,0,10,4,0,3,2,1,0,1721,20,0
19,4,10,4,12,3,0,0,0,1721,25,0
21,4,10,4,1,3,4,0,0,1721,35,0
23,4,10,4,1,1,4,0,0,1721,40,0
39,6,6,3,8,1,4,0,0,1721,15,0
20,4,10,4,1,3,4,0,0,1719,28,0
20,7,12,4,8,3,4,1,0,1719,20,0
21,4,9,4,8,1,4,0,0,1719,16,0
18,4,9,4,6,3,4,0,0,1719,15,0
30,0,10,4,0,1,4,0,0,1719,25,0
19,4,10,4,13,3,4,1,0,1719,16,0
22,4,10,4,14,3,4,1,0,1719,30,0
26,4,1,3,7,1,4,1,0,1719,40,0
19,4,9,4,8,1,4,0,0,1719,40,0
22,4,9,3,12,1,4,1,0,1719,40,0
37,4,13,4,7,1,2,1,0,1719,32,0
47,4,5,0,8,1,4,0,0,1719,30,0
57,4,9,6,8,2,4,0,0,1719,25,0
21,4,10,4,3,3,4,1,0,1719,30,0
21,4,9,4,8,2,2,1,0,1719,25,0
